,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,19.0,0,19.0,17.25
1,2021-01-05,17.350000381469727,0,17.350000381469727,17.3700008392334
2,2021-01-06,17.34000015258789,0,17.34000015258789,18.360000610351562
3,2021-01-07,18.469999313354492,0,18.469999313354492,18.079999923706055
4,2021-01-08,18.18000030517578,0,18.18000030517578,17.690000534057617
5,2021-01-11,19.40999984741211,0,19.40999984741211,19.940000534057617
6,2021-01-12,19.959999084472656,0,19.959999084472656,19.950000762939453
7,2021-01-13,20.420000076293945,0,20.420000076293945,31.399999618530273
8,2021-01-14,38.09000015258789,0,38.09000015258789,39.90999984741211
9,2021-01-15,38.4900016784668,0,38.4900016784668,35.5
10,2021-01-19,41.54999923706055,0,41.54999923706055,39.36000061035156
11,2021-01-20,37.369998931884766,0,37.369998931884766,39.119998931884766
12,2021-01-21,39.22999954223633,0,39.22999954223633,43.029998779296875
13,2021-01-22,42.59000015258789,0,42.59000015258789,65.01000213623047
14,2021-01-25,96.7300033569336,0,96.7300033569336,76.79000091552734
15,2021-01-26,88.55999755859375,0,88.55999755859375,147.97999572753906
16,2021-01-27,354.8299865722656,0,354.8299865722656,347.510009765625
17,2021-01-28,265.0,0,265.0,193.60000610351562
18,2021-01-29,379.7099914550781,0,379.7099914550781,325.0
19,2021-02-01,316.55999755859375,0,316.55999755859375,225.0
20,2021-02-02,140.75999450683594,0,140.75999450683594,90.0
21,2021-02-03,112.01000213623047,0,112.01000213623047,92.41000366210938
22,2021-02-04,91.19000244140625,0,91.19000244140625,53.5
23,2021-02-05,54.040000915527344,0,54.040000915527344,63.77000045776367
24,2021-02-08,72.41000366210938,0,72.41000366210938,60.0
25,2021-02-09,56.61000061035156,0,56.61000061035156,50.310001373291016
26,2021-02-10,50.77000045776367,0,50.77000045776367,51.20000076293945
27,2021-02-11,50.0099983215332,0,50.0099983215332,51.099998474121094
28,2021-02-12,50.75,0,50.75,52.400001525878906
29,2021-02-16,52.65999984741211,0,52.65999984741211,49.5099983215332
30,2021-02-17,49.77000045776367,0,49.77000045776367,45.939998626708984
31,2021-02-18,48.4900016784668,0,48.4900016784668,40.689998626708984
32,2021-02-19,41.279998779296875,0,41.279998779296875,40.59000015258789
33,2021-02-22,46.689998626708984,0,46.689998626708984,46.0
34,2021-02-23,44.970001220703125,0,44.970001220703125,44.970001220703125
35,2021-02-24,44.70000076293945,0,44.70000076293945,91.70999908447266
36,2021-02-25,169.55999755859375,0,169.55999755859375,108.7300033569336
37,2021-02-26,117.45999908447266,0,117.45999908447266,101.73999786376953
38,2021-03-01,104.54000091552734,0,104.54000091552734,120.4000015258789
39,2021-03-02,116.93000030517578,0,116.93000030517578,118.18000030517578
40,2021-03-03,122.51000213623047,0,122.51000213623047,124.18000030517578
41,2021-03-04,125.0,0,125.0,132.35000610351562
42,2021-03-05,128.1699981689453,0,128.1699981689453,137.74000549316406
43,2021-03-08,154.88999938964844,0,154.88999938964844,194.5
44,2021-03-09,217.7100067138672,0,217.7100067138672,246.89999389648438
45,2021-03-10,269.42999267578125,0,269.42999267578125,265.0
46,2021-03-11,241.63999938964844,0,241.63999938964844,260.0
47,2021-03-12,275.0,0,275.0,264.5
48,2021-03-15,277.5199890136719,0,277.5199890136719,220.13999938964844
49,2021-03-16,203.16000366210938,0,203.16000366210938,208.1699981689453
50,2021-03-17,217.83999633789062,0,217.83999633789062,209.80999755859375
51,2021-03-18,214.0,0,214.0,201.75
52,2021-03-19,195.72999572753906,0,195.72999572753906,200.27000427246094
53,2021-03-22,205.25999450683594,0,205.25999450683594,194.49000549316406
54,2021-03-23,197.5,0,197.5,181.75
55,2021-03-24,157.97999572753906,0,157.97999572753906,120.33999633789062
56,2021-03-25,123.48999786376953,0,123.48999786376953,183.75
57,2021-03-26,197.67999267578125,0,197.67999267578125,181.0
58,2021-03-29,180.75,0,180.75,181.3000030517578
59,2021-03-30,187.5,0,187.5,194.4600067138672
60,2021-03-31,197.5,0,197.5,189.82000732421875
61,2021-04-01,193.36000061035156,0,193.36000061035156,191.4499969482422
62,2021-04-05,171.0,0,171.0,186.9499969482422
63,2021-04-06,185.2100067138672,0,185.2100067138672,184.5
64,2021-04-07,183.22000122070312,0,183.22000122070312,177.97000122070312
65,2021-04-08,185.8800048828125,0,185.8800048828125,170.25999450683594
66,2021-04-09,169.6999969482422,0,169.6999969482422,158.36000061035156
67,2021-04-12,158.11000061035156,0,158.11000061035156,141.08999633789062
68,2021-04-13,141.8800048828125,0,141.8800048828125,140.99000549316406
69,2021-04-14,143.57000732421875,0,143.57000732421875,166.52999877929688
